hearing_id,statement_index,dom_id,speaker,speaker_type,statement,bill,bill_segment_start,bill_segment_end,ab2222_reference,statement_type,sentence_index,sentence,matched_groups,matched_terms,n_keyword_groups,keyword_match
279611,828,6934351,Mia Bonta,Legislator,"And one of the things that was resoundingly clear was that people really wanted to be able to grow their own, be able to identify the places, particularly our community colleges, and make sure that they get leveraged and used to be able to make sure that we have the health care workers that we need to support our health care system. With that, I respectfully press your aye vote on this very important bill.",AB 2222,769,1659,False,substantive,2,"With that, I respectfully press your aye vote on this very important bill.",news_organizations,press,1,True
279611,832,6933639,Rebecca Bauer-Kahan,Legislator,"Ayes, 56; noes, zero. The measure passes. We'll pass and retain on file items 95 through 99. Moving to file item 100, AB 2343. The clerk will read.",AB 2222,769,1659,False,substantive,3,We'll pass and retain on file items 95 through 99.,employment_workforce,retain,1,True
279611,843,6943441,Lori Wilson,Legislator,"Utilizing the Internet and other social media apps, e bikes can also be easily modified to exceed legal speeds, putting riders and the public at risk, with some modifications ramping up to speeds higher speeds such as 30 or even 40 miles per hour. So AB 2346 implements targeted and practical solutions such as, but not limited to, requiring speedometers on class one and two e bikes and integrated lights on all e bikes.",AB 2222,769,1659,False,substantive,1,"Utilizing the Internet and other social media apps, e bikes can also be easily modified to exceed legal speeds, putting riders and the public at risk, with some modifications ramping up to speeds higher speeds such as 30 or even 40 miles per hour.",information_effects,social media,1,True
279611,863,6946311,Blanca Pacheco,Legislator,"In 2025 alone, financial strain forced hospitals and health systems to lay off 3,500 workers. Three hospitals closed in the last three years and dozens more have slashed services. Between federal health care cuts and the state's budget deficit. California's health care system cannot withstand additional strains without sacrificing patient care. Our constituents trust us to evaluate the many healthcare related legislative proposals.",AB 2222,769,1659,False,substantive,1,"In 2025 alone, financial strain forced hospitals and health systems to lay off 3,500 workers.",employment_workforce,workers,1,True
279611,881,6940631,Robert Rivas,Legislator,"Alright. We are going to pass temporarily. File item 103. We're gonna pass retain on 104, pass temporarily on 105. We've already dispensed with 106.",AB 2222,769,1659,False,substantive,4,"We're gonna pass retain on 104, pass temporarily on 105.",employment_workforce,retain,1,True
279611,886,7068944,Cecilia Aguiar-Curry,Legislator,"But in all seriousness, this is a complex but critically important issue. California Cartwright Act is our state's primary antitrust law. But it contains a major loophole. If two businesses conspire to undercut competition, that's illegal. That kind of anti competitive conduct hurts competitors, consumers, and workers.",AB 2222,769,1659,False,substantive,5,"That kind of anti competitive conduct hurts competitors, consumers, and workers.",employment_workforce,workers,1,True
279611,888,7068946,Cecilia Aguiar-Curry,Legislator,"This conversation is especially important now because consolidation has touched nearly every part of our economy. Since the 1990s, more than 75% of US industries have experienced increased market concentration. That means higher prices, fewer choices, fewer opportunities for job creators to start small businesses, and suppressed wages for working families. I took on this issue because one of my proudest accomplishments as the mayor of Winters was helping build a thriving main street full of successful and engaged small businesses.",AB 2222,769,1659,False,substantive,3,"That means higher prices, fewer choices, fewer opportunities for job creators to start small businesses, and suppressed wages for working families.",employment_workforce,job; wages,1,True
279611,891,7068949,Cecilia Aguiar-Curry,Legislator,"They held 18 public meetings, receiving thousands of public comments, and draft a proposal that works within California's existing antitrust framework. This bill does not punish success. It does not punish corporate growth. AB 1776 is about making sure that when a dominant company abuses its power to shut out competition and harm consumers, workers, and small businesses, California has the tools to respond. This bill protects free and fair competition and helps ensure the California marketplace works for everyone.",AB 2222,769,1659,False,substantive,4,"AB 1776 is about making sure that when a dominant company abuses its power to shut out competition and harm consumers, workers, and small businesses, California has the tools to respond.",employment_workforce,workers,1,True
279611,892,7068950,Cecilia Aguiar-Curry,Legislator,"I know I know we have much more to do. But without a single proposed amendment from the major opponents, we have already taken significant amendments to the bill based on your feedback, colleagues. Your feedback. I exempted small businesses and added strong guardrails. And I am committing to you today to remove section three from the bill and move a narrowed down version from statutory to intent language in Section one.",AB 2222,769,1659,False,substantive,4,I exempted small businesses and added strong guardrails.,editorial_independence,guardrails,1,True
279611,907,7068965,Damon Connolly,Legislator,"Thank you, mister speaker and members. I rise today in strong support of AB 1776. AB 1776 is necessary to fix long overdue issues, and many of us who have practiced in antitrust have been well aware of these issues and inequities created by California antitrust law. This would help support our small businesses, consumers, and workers.",AB 2222,769,1659,False,substantive,4,"This would help support our small businesses, consumers, and workers.",employment_workforce,workers,1,True
279611,908,7068966,Damon Connolly,Legislator,"At a time, and my colleague mentioned this, when we are witnessing big corporations dominate markets and further strengthen their monopolies, this bill is critical towards increasing competitiveness and offering consumers, workers, and small businesses a chance to see the benefits they have produced.",AB 2222,769,1659,False,substantive,1,"At a time, and my colleague mentioned this, when we are witnessing big corporations dominate markets and further strengthen their monopolies, this bill is critical towards increasing competitiveness and offering consumers, workers, and small businesses a chance to see the benefits they have produced.",employment_workforce,workers,1,True
279611,914,7068972,Ash Kalra,Legislator,"And by ensuring that by allowing this bill to move forward, we're making it very clear that California, first of all, is not gonna fall behind so many other states that have already taken action, but that California honestly should be a leader on this. Much of that new economy is being created here, in California, and I think this puts some guardrails and some definition as to how we want that new economy to look like. And so I'm incredibly grateful, to the author, for bringing this forward.",AB 2222,769,1659,False,substantive,2,"Much of that new economy is being created here, in California, and I think this puts some guardrails and some definition as to how we want that new economy to look like.",editorial_independence,guardrails,1,True
279611,920,7068978,Mia Bonta,Legislator,"Big companies and private equity have won, while workers have faced depressed wages, consumers faced higher prices, and small businesses get a foot, can't even get a foot in the door. We see this most in the area of health care. The level of consolidation that we see is directly impacting patient experience, the quality of care, and the cost of that care at rates that are doubling and tripling and are quite frankly out of control.",AB 2222,769,1659,False,substantive,1,"Big companies and private equity have won, while workers have faced depressed wages, consumers faced higher prices, and small businesses get a foot, can't even get a foot in the door.",employment_workforce,workers; wages,1,True
279611,921,7068979,Mia Bonta,Legislator,"Currently, a single dominant company can engage in anti competitive conduct with no clear accountability under California state law, and that needs to change. The opposition to this bill believes perhaps that big money could stifle the needs of our constituents.",AB 2222,769,1659,False,substantive,1,"Currently, a single dominant company can engage in anti competitive conduct with no clear accountability under California state law, and that needs to change.",civic_effects,accountability,1,True
279611,922,7068980,Mia Bonta,Legislator,"Corporations, not people, benefit from the status quo, and the people are suffering with the wages and decreased and prices increased. AB 1776 supports lower costs and competition, which is healthy for our economy. I'm a proud coauthor of this legislation, and I urge an aye vote.",AB 2222,769,1659,False,substantive,1,"Corporations, not people, benefit from the status quo, and the people are suffering with the wages and decreased and prices increased.",employment_workforce,wages,1,True
279611,927,7068985,Rick Chavez Zbur,Legislator,"I think just removing section three alone is not enough to make sure that we are actually advancing competition and not thwarting it. So there do, there does need to be guardrails that are developed, and they need to be sort of specific.",AB 2222,769,1659,False,unclear,2,"So there do, there does need to be guardrails that are developed, and they need to be sort of specific.",editorial_independence,guardrails,1,True
279611,928,7068986,Rick Chavez Zbur,Legislator,"I acknowledge that one of the things I've always said about this bill is that by removing the federal guardrails, that is a lot of sort of the, the basis where people actually have safe harbors so that reducing prices alone is not gonna cause a lot of litigation. So when we would take out you know, there are some things we don't like about the federal jurisprudence, right, because they're not strong enough to protect what we want.",AB 2222,769,1659,False,substantive,1,"I acknowledge that one of the things I've always said about this bill is that by removing the federal guardrails, that is a lot of sort of the, the basis where people actually have safe harbors so that reducing prices alone is not gonna cause a lot of litigation.",editorial_independence,guardrails,1,True
279611,936,7068994,Tasha Boerner,Legislator,"5,000 people had to get jobs. It took some of those people because they're highly trained and highly specialized over a year to get a new job in San Diego. We saw what happened when the biotech sector collapsed in the great recession. I know that's not your intention, and I know you're gonna continue to work with us to make sure that we protect the businesses that make 8077 and San Diego a thriving place.",AB 2222,769,1659,False,substantive,1,"5,000 people had to get jobs.",employment_workforce,jobs,1,True
279611,936,7068994,Tasha Boerner,Legislator,"5,000 people had to get jobs. It took some of those people because they're highly trained and highly specialized over a year to get a new job in San Diego. We saw what happened when the biotech sector collapsed in the great recession. I know that's not your intention, and I know you're gonna continue to work with us to make sure that we protect the businesses that make 8077 and San Diego a thriving place.",AB 2222,769,1659,False,substantive,2,It took some of those people because they're highly trained and highly specialized over a year to get a new job in San Diego.,employment_workforce,job,1,True
279611,948,7069006,Cecilia Aguiar-Curry,Legislator,"But I know that even when after three and a half years, our work is not done. I've worked hard with antitrust experts to amend this bill to put in guardrails and exempt small businesses. No one wants to see more frivolous lawsuits, and our amendments make sure that won't happen. The bill has been amended to clearly exempt small businesses.",AB 2222,769,1659,False,substantive,2,I've worked hard with antitrust experts to amend this bill to put in guardrails and exempt small businesses.,editorial_independence,guardrails,1,True
279611,949,7069007,Cecilia Aguiar-Curry,Legislator,We added in guardrails to protect all businesses from frivolous litigation by requiring that plaintiffs prove that the accused business has enough market power to be able to harm their competitors.,AB 2222,769,1659,False,unclear,1,We added in guardrails to protect all businesses from frivolous litigation by requiring that plaintiffs prove that the accused business has enough market power to be able to harm their competitors.,editorial_independence,guardrails,1,True
279611,952,7069010,Cecilia Aguiar-Curry,Legislator,"But I will say that I need their proposals on how to make this bill better. Today, I can say our major opponents had offered none. The bill before you today takes a measured approach. It closes the loophole, but it works with California's existing antitrust framework. And ultimately, it is about preserving the opportunity for small business, workers, and communities across California to thrive.",AB 2222,769,1659,False,substantive,5,"And ultimately, it is about preserving the opportunity for small business, workers, and communities across California to thrive.",employment_workforce,workers,1,True
279611,968,6954799,Rick Chavez Zbur,Legislator,"Without proper guardrails, the cost to service new large energy facilities can create significant risks and burdens for existing residential and commercial customers. Furthermore, California has committed to ambitious climate and energy goals. In order for us to successfully meet our targets, we must ensure that electricity is affordable and that it will be fundamental to the state's transition.",AB 2222,769,1659,False,substantive,1,"Without proper guardrails, the cost to service new large energy facilities can create significant risks and burdens for existing residential and commercial customers.",editorial_independence,guardrails,1,True
279611,970,6954801,Rick Chavez Zbur,Legislator,"AB 2383 will ensure timely and efficient planning as the state prepares for the emergence of unprecedented demand on the electric grid and will be critical in protecting rate payers and advancing system wide reliability. This is about affordability. It's about making sure that rate payers do not pay for the cost of these data centers, but it also what makes it recognizes the value of data centers keeping, staying in California, and providing those jobs.",AB 2222,769,1659,False,substantive,3,"It's about making sure that rate payers do not pay for the cost of these data centers, but it also what makes it recognizes the value of data centers keeping, staying in California, and providing those jobs.",employment_workforce,jobs,1,True
279611,977,6954808,Jeff Gonzalez,Legislator,"Artificial intelligence is already reshaping our workforce. Just last month, more than 21,000 jobs were tied to AI related layoffs. So while we talk about innovation and economic growth, we also have to talk honestly about the real impacts these technologies may have on workers, families, and others, and other communities. I support responsible economic development. And in counties like Imperial where unemployment remains above 20%, families are looking for opportunity.",AB 2222,769,1659,False,substantive,1,Artificial intelligence is already reshaping our workforce.,employment_workforce,workforce,1,True
279611,977,6954808,Jeff Gonzalez,Legislator,"Artificial intelligence is already reshaping our workforce. Just last month, more than 21,000 jobs were tied to AI related layoffs. So while we talk about innovation and economic growth, we also have to talk honestly about the real impacts these technologies may have on workers, families, and others, and other communities. I support responsible economic development. And in counties like Imperial where unemployment remains above 20%, families are looking for opportunity.",AB 2222,769,1659,False,substantive,2,"Just last month, more than 21,000 jobs were tied to AI related layoffs.",employment_workforce,jobs,1,True
279611,977,6954808,Jeff Gonzalez,Legislator,"Artificial intelligence is already reshaping our workforce. Just last month, more than 21,000 jobs were tied to AI related layoffs. So while we talk about innovation and economic growth, we also have to talk honestly about the real impacts these technologies may have on workers, families, and others, and other communities. I support responsible economic development. And in counties like Imperial where unemployment remains above 20%, families are looking for opportunity.",AB 2222,769,1659,False,substantive,3,"So while we talk about innovation and economic growth, we also have to talk honestly about the real impacts these technologies may have on workers, families, and others, and other communities.",employment_workforce,workers,1,True
279611,978,6954809,Jeff Gonzalez,Legislator,"They want work. They want careers that can help their communities thrive and grow. But I also believe we have a responsibility to ensure our constituents are safe, informed, and protected. We can't ignore the environmental concerns, the strain on infrastructure, or the unanswered questions surrounding these projects. At the end of the day, my job is to balance both realities by supporting jobs and opportunity while making sure we're not putting our communities at risk.",AB 2222,769,1659,False,substantive,5,"At the end of the day, my job is to balance both realities by supporting jobs and opportunity while making sure we're not putting our communities at risk.",employment_workforce,job; jobs,1,True
279611,991,6944887,Gail Pellerin,Legislator,"Failure to secure additional funds will impact service to residents of Santa Cruz and Watsonville and will lead to significant metro employee layoffs and route cancellations. This Central Coast Caucus legislative priority bill simply gives voters in my district the power to decide the future of their transit system while protecting union jobs through a citizen's initiative. Please, members, let my district vote for the transit system they want for their county, one that will benefit you when you come visit Santa Cruz County.",AB 2222,769,1659,False,substantive,2,This Central Coast Caucus legislative priority bill simply gives voters in my district the power to decide the future of their transit system while protecting union jobs through a citizen's initiative.,employment_workforce,jobs,1,True
279611,1005,6947794,Josh Lowenthal,Legislator,We're gonna pass temporarily on file item one ten. We're gonna pass and retain on file item one eleven. We're gonna pass temporarily on file item one twelve. File item one thirteen is AB 2469 by Assemblymember Pappin. The clerk will read.,AB 2222,769,1659,False,substantive,2,We're gonna pass and retain on file item one eleven.,employment_workforce,retain,1,True
279611,1042,6976617,Josh Lowenthal,Legislator,"Clerk will close the roll, tally of votes. Aye 62 no 0. The measure passes. We're gonna pass and retain on file items 119, 120, 121, 122.",AB 2222,769,1659,False,substantive,4,"We're gonna pass and retain on file items 119, 120, 121, 122.",employment_workforce,retain,1,True
279611,1048,6968468,Heather Hadwick,Legislator,"Thank you, Mr. Speaker. I rise today as a proud joint author for this bill. This will tremendously help my rural Northern California counties. As a teacher that went through a second credential program online, I'm very appreciative, because I was able to teach full-time while I was doing that at Fresno State. My school district had—my town has 3,000 people and 30% of our teachers quit this year.",AB 2222,769,1659,False,substantive,4,"As a teacher that went through a second credential program online, I'm very appreciative, because I was able to teach full-time while I was doing that at Fresno State.",employment_workforce,full-time,1,True
279611,1061,6953344,Diane Papan,Legislator,"Alright. As promised, I'm back with data center bill number two as it relates to water. And, as California continues to see growth with data centers, consistent and reliable information about their ongoing water demand is increasingly important. So this bill, what it does is when you apply for your business license, you have to estimate to the local agency delivering the license how much water you think you're gonna use.",AB 2222,769,1659,False,substantive,3,"And, as California continues to see growth with data centers, consistent and reliable information about their ongoing water demand is increasingly important.",information_effects,reliable information,1,True
279611,1065,6954879,Josh Lowenthal,Legislator,"Clerk will close the roll, tally the votes. Ayes 44, noes 12. The measure passes. Gonna pass temporarily on file item 126. We've already dispensed with file item 127. We're gonna pass and retain on 128, 129. We've already dispensed with 130. Pass and retain on 131, 32, 33, 34, 35, 36. We've already dispensed with file item 37. Pass and retain on file item 138, 139.",AB 2222,769,1659,False,substantive,6,"We're gonna pass and retain on 128, 129.",employment_workforce,retain,1,True
279611,1065,6954879,Josh Lowenthal,Legislator,"Clerk will close the roll, tally the votes. Ayes 44, noes 12. The measure passes. Gonna pass temporarily on file item 126. We've already dispensed with file item 127. We're gonna pass and retain on 128, 129. We've already dispensed with 130. Pass and retain on 131, 32, 33, 34, 35, 36. We've already dispensed with file item 37. Pass and retain on file item 138, 139.",AB 2222,769,1659,False,substantive,8,"Pass and retain on 131, 32, 33, 34, 35, 36.",employment_workforce,retain,1,True
279611,1065,6954879,Josh Lowenthal,Legislator,"Clerk will close the roll, tally the votes. Ayes 44, noes 12. The measure passes. Gonna pass temporarily on file item 126. We've already dispensed with file item 127. We're gonna pass and retain on 128, 129. We've already dispensed with 130. Pass and retain on 131, 32, 33, 34, 35, 36. We've already dispensed with file item 37. Pass and retain on file item 138, 139.",AB 2222,769,1659,False,substantive,10,"Pass and retain on file item 138, 139.",employment_workforce,retain,1,True
279611,1087,6965298,Josh Lowenthal,Legislator,"Click will close the roll. Tally to vote Ayes 58, Noes 0. Measure passes. Passing or retain on 144 and 145 . File item 146 , that's AB 1740 by Assembly Member Zbur.",AB 2222,769,1659,False,substantive,4,Passing or retain on 144 and 145 .,employment_workforce,retain,1,True
279611,1104,6962859,Joe Patterson,Legislator,"Great. Thank you, mister speaker. I rise in support of this measure. The Coastal Commission has a propensity their their job is to enforce state statute, and this piece of legislation is a proposed state statute. The Coastal Commission has a propensity to send a state funded lobbyist to committees to oppose these pieces of legislation.",AB 2222,769,1659,False,substantive,4,"The Coastal Commission has a propensity their their job is to enforce state statute, and this piece of legislation is a proposed state statute.",employment_workforce,job,1,True
279611,1115,6962870,Rick Chavez Zbur,Legislator,We can't say in the coastal act in the coastal zone that we are supporting housing in the coastal zone and then do nothing to try to make sure that the housing in the coastal zone is expedited and approved. That's that is a job for another day. This will be something that the city of Santa Monica works out to try to make sure that they're able to sort of concentrate housing have housing in the urban core of Santa Monica.,AB 2222,769,1659,False,substantive,2,That's that is a job for another day.,employment_workforce,job,1,True
279611,1119,6962874,Josh Lowenthal,Legislator,"Clerk will close the roll, tally votes aye is 55, no zero. The measure passes. We're gonna pass and retain them file items 147, 48, 49, fifty, fifty one. We've already dispensed with file item 152. And before we get to file item one fifty three, we are actually gonna go back and take up file item one twelve.",AB 2222,769,1659,False,substantive,3,"We're gonna pass and retain them file items 147, 48, 49, fifty, fifty one.",employment_workforce,retain,1,True
279611,1153,6972513,Rebecca Bauer-Kahan,Legislator,"Ayes 53, noes zero. That measure passes. We will pass and retain on file item 155. Moving to file item 156, AB 1921. The Clerk will read.",AB 2222,769,1659,False,substantive,3,We will pass and retain on file item 155.,employment_workforce,retain,1,True
279611,1170,6841747,Rebecca Bauer-Kahan,Legislator,"All Members who desire it, the clerk will close the roll and tally the vote. Ayes 52, Noes 0. The measure passes. Moving to file item we'll pass and retain a file item 158. Moving to file item 159, AB 2101.",AB 2222,769,1659,False,substantive,4,Moving to file item we'll pass and retain a file item 158.,employment_workforce,retain,1,True
279611,1174,6841852,Mike Gipson,Legislator,"Thank you very much, Madam Speaker. I rise to present Assembly Bill 2101, which strengthens protection for disaster response workers to protect them from human trafficking. In the aftermath in the aftermath of natural disasters, recovery efforts are often driven by utilities crews, debris removal teams, construction workers, and electricians, and day workers. Despite the essential role they play, they often face widespread issues of wage theft.",AB 2222,769,1659,False,substantive,2,"I rise to present Assembly Bill 2101, which strengthens protection for disaster response workers to protect them from human trafficking.",employment_workforce,workers,1,True
279611,1174,6841852,Mike Gipson,Legislator,"Thank you very much, Madam Speaker. I rise to present Assembly Bill 2101, which strengthens protection for disaster response workers to protect them from human trafficking. In the aftermath in the aftermath of natural disasters, recovery efforts are often driven by utilities crews, debris removal teams, construction workers, and electricians, and day workers. Despite the essential role they play, they often face widespread issues of wage theft.",AB 2222,769,1659,False,substantive,3,"In the aftermath in the aftermath of natural disasters, recovery efforts are often driven by utilities crews, debris removal teams, construction workers, and electricians, and day workers.",employment_workforce,workers,1,True
279611,1174,6841852,Mike Gipson,Legislator,"Thank you very much, Madam Speaker. I rise to present Assembly Bill 2101, which strengthens protection for disaster response workers to protect them from human trafficking. In the aftermath in the aftermath of natural disasters, recovery efforts are often driven by utilities crews, debris removal teams, construction workers, and electricians, and day workers. Despite the essential role they play, they often face widespread issues of wage theft.",AB 2222,769,1659,False,substantive,4,"Despite the essential role they play, they often face widespread issues of wage theft.",employment_workforce,wage,1,True
279611,1175,6841853,Mike Gipson,Legislator,Assembly Bill 2101 addresses the need by requiring posting of know your rights materials for human traffic hotline information at designated disaster sites if able to for businesses for hiring employees of disaster response workers. This bill is essential. I respectfully ask for an aye vote on Assembly Bill 2101.,AB 2222,769,1659,False,substantive,1,Assembly Bill 2101 addresses the need by requiring posting of know your rights materials for human traffic hotline information at designated disaster sites if able to for businesses for hiring employees of disaster response workers.,employment_workforce,employees; workers; hiring,1,True
279611,1180,6841997,Jesse Gabriel,Legislator,"Thank you very much, Madam Speaker. I rise today to present AB 1915, which a measure that will support California's neighborhood restaurants by cutting red tape and modernizing outdated regulations. Neighborhood restaurants are the backbone of communities across California and employ one of the most diverse workforces in the state, but too many are continuing to struggle.",AB 2222,769,1659,False,substantive,3,"Neighborhood restaurants are the backbone of communities across California and employ one of the most diverse workforces in the state, but too many are continuing to struggle.",employment_workforce,employ,1,True
279611,1188,6842363,Jesse Gabriel,Legislator,"This bill would create a comprehensive straight ride strategy for homelessness prevention that would include coordinated action plans, identification of model best practices, and accountability measures to track progress.",AB 2222,769,1659,False,substantive,1,"This bill would create a comprehensive straight ride strategy for homelessness prevention that would include coordinated action plans, identification of model best practices, and accountability measures to track progress.",civic_effects,accountability,1,True
279611,1213,6842118,Jesse Gabriel,Legislator,"Thank you very much, madam speaker. I'm applied to present AB 2354, which expands the California Serves grant program for students in grades six through 12, helping schools build stronger and more sustained civic engagement opportunities. This bill has no opposition as received unanimous bipartisan support. Respectfully request an aye vote.",AB 2222,769,1659,False,substantive,2,"I'm applied to present AB 2354, which expands the California Serves grant program for students in grades six through 12, helping schools build stronger and more sustained civic engagement opportunities.",civic_effects,civic engagement,1,True
279611,1222,6843536,Committee Secretary,Person,"Assembly bill 1729 by Assembly member Lee and others, an act relating to state employment and declaring the urgency there for to take effect immediately.",AB 2222,769,1659,False,non_legislator,1,"Assembly bill 1729 by Assembly member Lee and others, an act relating to state employment and declaring the urgency there for to take effect immediately.",employment_workforce,employment,1,True
279611,1224,6843538,Alex Lee,Legislator,"Thank you, madam speaker. I rise to resend AB 1729 to update the telework policy for state agencies. This policy has not been amended or updated in over thirty years and does not reflect the technological opportunities of workplace realities in 2026. According to the state auditor report last year, if state workers telework three or more days weekly, the state could reduce office space by roughly 30% and save upwards of $2,225,000,000 annually.",AB 2222,769,1659,False,substantive,4,"According to the state auditor report last year, if state workers telework three or more days weekly, the state could reduce office space by roughly 30% and save upwards of $2,225,000,000 annually.",employment_workforce,workers,1,True
279611,1226,6843540,Alex Lee,Legislator,"According to the state according to the Sacramento bees reporting, more than 70 state offices could not state offices could not accommodate state workers ahead of Newsom's RTO order for July 2025. The RTO order did not acknowledge realities about office space, office leases, office equipment, or parking. The RTO order did not acknowledge employees that have been hired as remote workers over the last six years and may not be able to reallocate. Approximately three fourths of local governments offer hybrid schedules.",AB 2222,769,1659,False,substantive,1,"According to the state according to the Sacramento bees reporting, more than 70 state offices could not state offices could not accommodate state workers ahead of Newsom's RTO order for July 2025.",employment_workforce,workers,1,True
279611,1226,6843540,Alex Lee,Legislator,"According to the state according to the Sacramento bees reporting, more than 70 state offices could not state offices could not accommodate state workers ahead of Newsom's RTO order for July 2025. The RTO order did not acknowledge realities about office space, office leases, office equipment, or parking. The RTO order did not acknowledge employees that have been hired as remote workers over the last six years and may not be able to reallocate. Approximately three fourths of local governments offer hybrid schedules.",AB 2222,769,1659,False,substantive,3,The RTO order did not acknowledge employees that have been hired as remote workers over the last six years and may not be able to reallocate.,employment_workforce,employees; workers,1,True
279611,1227,6843541,Alex Lee,Legislator,"Looking at Indeed website, the following companies offer remote jobs like Amazon, Cisco, CVS, Humana, Salesforce, and Wells Fargo.",AB 2222,769,1659,False,unclear,1,"Looking at Indeed website, the following companies offer remote jobs like Amazon, Cisco, CVS, Humana, Salesforce, and Wells Fargo.",employment_workforce,jobs,1,True
279611,1228,6843542,Alex Lee,Legislator,"Remote and hybrid workplace are becoming a standard for a wide range of jobs. And this is a bill that also benefits greatly the constituents of the members from Folsom and Rockland. And I would really highly encourage you all to vote for this because we are asking our city departments to do so much, and this is a great way to improve the quality of life and cost of living for our hardworking state employees. Respectfully ask your aye vote.",AB 2222,769,1659,False,substantive,1,Remote and hybrid workplace are becoming a standard for a wide range of jobs.,employment_workforce,jobs,1,True
279611,1228,6843542,Alex Lee,Legislator,"Remote and hybrid workplace are becoming a standard for a wide range of jobs. And this is a bill that also benefits greatly the constituents of the members from Folsom and Rockland. And I would really highly encourage you all to vote for this because we are asking our city departments to do so much, and this is a great way to improve the quality of life and cost of living for our hardworking state employees. Respectfully ask your aye vote.",AB 2222,769,1659,False,substantive,3,"And I would really highly encourage you all to vote for this because we are asking our city departments to do so much, and this is a great way to improve the quality of life and cost of living for our hardworking state employees.",employment_workforce,employees,1,True
279611,1230,6843544,Josh Hoover,Legislator,"Thank you, madam speaker. I rise as a coauthor and in strong support of AB 1729, on this bipartisan measure. This, bill has a lot of benefits across the board. In my district specifically, obviously helps our state employees out a lot. And what we did a few years ago is we actually passed an audit out of this very building that really dove into the productivity and the effectiveness of remote work in state government.",AB 2222,769,1659,False,substantive,4,"In my district specifically, obviously helps our state employees out a lot.",employment_workforce,employees,1,True
279611,1232,6843546,Josh Hoover,Legislator,"In fact, we want to invest in our downtown and revitalize and reimagine our downtown core, but the but it is really critical that we allow these employees where it makes sense to continue working remotely. This gives state agencies the flexibility to do that with strongly urge an aye vote. Thank you.",AB 2222,769,1659,False,substantive,1,"In fact, we want to invest in our downtown and revitalize and reimagine our downtown core, but the but it is really critical that we allow these employees where it makes sense to continue working remotely.",employment_workforce,employees,1,True
279611,1236,6843550,Blanca Rubio,Legislator,"And I, again, I believe that this will disadvantage women, young women especially, that are trying to advance in their careers. Again, I appreciate all the benefits that were articulated, but I think as a female and we all talk about the the difference between the pay between, men and women, the promotional opportunities between men and women. And, I believe that two resumes being equal, the man will get the job if the female is not working in the office or everybody else is not working in the office.",AB 2222,769,1659,False,substantive,3,"And, I believe that two resumes being equal, the man will get the job if the female is not working in the office or everybody else is not working in the office.",employment_workforce,job,1,True
279611,1237,6843551,Blanca Rubio,Legislator,"Again, I appreciate the conversation about remote work. The other issue that I have is when we are hired, you are hired to do a job.",AB 2222,769,1659,False,substantive,2,"The other issue that I have is when we are hired, you are hired to do a job.",employment_workforce,job,1,True
279611,1238,6843552,Blanca Rubio,Legislator,"You were not hired to, do remote work. And I know there's some flexibility already in some of the departments. But when I took this job, for example, I knew that part of the job was to fly, was to have twelve, fourteen hour days. And I did that consciously even though I have two children that I care for for a while. I was a single mom.",AB 2222,769,1659,False,substantive,3,"But when I took this job, for example, I knew that part of the job was to fly, was to have twelve, fourteen hour days.",employment_workforce,job,1,True
279611,1245,6843559,Alexandra Macedo,Legislator,"Thank you, madam speaker. I have to rest respectfully disagree with my colleague from Clovis. You hear stories that people are more productive from home, but then you also hear stories like I have heard of state workers talk about how they only work a couple hours a day, but then they do house chores, or they get distracted by their kids. And we've seen them on the Zooms before. Now I think there are exceptions to this rule, but I think that it's overly broad.",AB 2222,769,1659,False,substantive,3,"You hear stories that people are more productive from home, but then you also hear stories like I have heard of state workers talk about how they only work a couple hours a day, but then they do house chores, or they get distracted by their kids.",employment_workforce,workers,1,True
279611,1248,6843562,Maggy Krell,Legislator,"Thank you, madam speaker. Good evenings. I'll I'll keep this brief. I have the honor here in Assembly District 6 of representing thousands of thousands of state workers. I've heard from many of them about their support for this bill.",AB 2222,769,1659,False,procedural,4,I have the honor here in Assembly District 6 of representing thousands of thousands of state workers.,employment_workforce,workers,1,True
279611,1249,6843563,Maggy Krell,Legislator,"I'm supporting it too. I think that employees, can slack off at the office just like they can slack off at home, and they can work hard and be productive at home just like they can do so at the office. It depends on the individual. This is an important bill. It adds flexibility.",AB 2222,769,1659,False,substantive,2,"I think that employees, can slack off at the office just like they can slack off at home, and they can work hard and be productive at home just like they can do so at the office.",employment_workforce,employees,1,True
279611,1250,6843564,Maggy Krell,Legislator,"It allows workers to maintain current levels of productivity, and it gives our state a chance to continue to evaluate. So I'm supporting this bill, and I appreciate all the constituents who have, reached out to me and my team on it. Thank you.",AB 2222,769,1659,False,procedural,1,"It allows workers to maintain current levels of productivity, and it gives our state a chance to continue to evaluate.",employment_workforce,workers,1,True
279611,1256,6843570,Sharon Quirk-Silva,Legislator,"Thank you, madam speaker. This bill actually not the legislation, but the issue came up through our budget sub five hearing last year. As last year, the Governor proclaimed a return to work that was supposed to go into effect last July. We had hundreds of state workers come through and voice, their opinion. And one of the things that we ask through our budget committee is are we prepared particularly here in the Sacramento area for thousands of work workers to return to work?",AB 2222,769,1659,False,substantive,4,"We had hundreds of state workers come through and voice, their opinion.",employment_workforce,workers,1,True
